user_id,age,gender,income,profession,location,education_level,marital_status
522003637,45,female,53433,Education,Suburban,Bachelor's,Married
522004098,45,female,98409,Manufacturing,Suburban,Bachelor's,Married
522013455,38,male,59615,Finance,Rural,Bachelor's,Married
522015459,40,male,83317,Education,Urban,Bachelor's,Divorced
522015678,28,male,64983,Other,Suburban,Master's,Married
522018224,44,male,80138,Finance,Urban,Bachelor's,Single
522026623,64,female,88027,Technology,Urban,Bachelor's,Married
522027184,36,female,37856,Healthcare,Urban,Bachelor's,Married
522028581,38,female,74884,Technology,Suburban,PhD+,Married
522029297,36,male,96204,Finance,Suburban,Bachelor's,Widowed
522041241,37,female,79523,Retail,Suburban,High School,Married
522043713,34,female,39561,Manufacturing,Suburban,Bachelor's,Single
522051348,41,female,83414,Healthcare,Urban,Bachelor's,Married
522051635,33,male,97821,Technology,Urban,Bachelor's,Single
522088723,42,female,79611,Services,Suburban,Bachelor's,Married
522093292,36,female,84277,Finance,Urban,PhD+,Married
522101298,39,male,90501,Education,Suburban,Bachelor's,Single
522109796,45,female,42420,Finance,Urban,Some College,Married
522110062,30,male,50547,Healthcare,Suburban,PhD+,Single
522114084,23,female,42430,Healthcare,Urban,Some College,Single
522129218,42,male,46001,Technology,Urban,Bachelor's,Married
522135297,44,female,61425,Manufacturing,Suburban,Some College,Single
522140506,36,male,99832,Finance,Urban,Some College,Married
522145408,31,female,59334,Healthcare,Urban,PhD+,Married
522150398,35,female,124201,Healthcare,Urban,Master's,Married
522152631,47,male,105802,Technology,Suburban,PhD+,Married
522159876,29,female,65940,Services,Rural,High School,Married
522159883,37,female,51884,Healthcare,Suburban,Master's,Married
522167827,32,male,53712,Retail,Suburban,High School,Single
522188525,28,female,35292,Healthcare,Urban,PhD+,Married
522191883,36,male,75234,Education,Urban,Bachelor's,Married
522220423,39,female,79201,Education,Urban,Master's,Divorced
522226929,39,female,38367,Retail,Urban,High School,Widowed
522227250,48,male,76048,Retail,Suburban,Some College,Married
522235007,34,male,64259,Finance,Urban,Master's,Married
522239679,41,male,60208,Technology,Urban,Master's,Married
522244661,36,female,75167,Finance,Urban,Bachelor's,Married
522250456,44,female,89121,Finance,Suburban,Master's,Divorced
522257924,49,male,118820,Technology,Urban,Some College,Married
522260477,46,male,69213,Manufacturing,Suburban,Bachelor's,Married
522275512,46,female,116729,Healthcare,Suburban,Bachelor's,Married
522276368,40,female,71545,Healthcare,Rural,Master's,Married
522308727,57,female,92261,Technology,Urban,PhD+,Divorced
522338068,36,male,40503,Technology,Urban,Bachelor's,Married
522351069,50,female,94450,Finance,Urban,Bachelor's,Married
522366231,40,female,99049,Education,Suburban,PhD+,Single
522367686,36,female,91384,Finance,Urban,Bachelor's,Single
522376311,39,male,46250,Technology,Urban,Bachelor's,Divorced
522394622,49,male,57477,Retail,Rural,Some College,Married
522402347,42,male,57563,Healthcare,Urban,Bachelor's,Married
522405168,37,male,92785,Education,Urban,Bachelor's,Single
522405397,39,female,87418,Healthcare,Urban,Master's,Single
522419855,24,female,97171,Manufacturing,Suburban,High School,Single
522445149,36,male,59778,Finance,Urban,PhD+,Single
522446735,33,female,80852,Technology,Suburban,Master's,Single
522460315,45,male,129573,Technology,Suburban,Bachelor's,Married
522461331,34,male,119577,Education,Rural,Some College,Married
522470174,39,male,102707,Education,Urban,Master's,Divorced
522470541,38,female,104219,Technology,Urban,PhD+,Married
522471309,41,female,60918,Education,Urban,Master's,Married
522472809,39,female,78843,Services,Urban,High School,Married
522483104,42,male,68974,Education,Urban,Master's,Married
522489198,53,female,109141,Education,Suburban,PhD+,Married
522502991,42,male,90338,Technology,Urban,Master's,Married
522508031,42,female,69555,Finance,Urban,Bachelor's,Married
522508793,53,female,115534,Technology,Urban,Bachelor's,Single
522525769,51,male,66189,Education,Urban,Master's,Married
522530492,22,female,68069,Manufacturing,Urban,Some College,Single
522530839,34,female,86004,Education,Suburban,PhD+,Single
522541212,43,female,101532,Manufacturing,Urban,High School,Married
522548620,40,female,95489,Finance,Urban,PhD+,Married
522568357,46,female,83783,Finance,Urban,PhD+,Married
522574784,49,male,108233,Education,Suburban,Master's,Married
522581779,32,male,82001,Healthcare,Suburban,Some College,Single
522593172,52,female,71927,Finance,Suburban,PhD+,Married
522593879,37,male,55119,Finance,Urban,Master's,Single
522595541,44,female,112675,Healthcare,Suburban,Bachelor's,Single
522622731,39,male,70738,Manufacturing,Urban,High School,Single
522632871,47,male,97053,Technology,Urban,Master's,Married
522676506,43,male,91341,Finance,Urban,Bachelor's,Married
522710002,49,female,111094,Finance,Suburban,PhD+,Married
522727964,38,male,80190,Education,Suburban,Bachelor's,Single
522730617,38,female,49784,Healthcare,Suburban,Bachelor's,Married
522747083,41,female,76331,Education,Urban,Bachelor's,Married
522752819,40,male,64751,Finance,Suburban,Master's,Married
522753345,49,female,65127,Healthcare,Urban,Bachelor's,Married
522755587,32,female,86827,Education,Suburban,PhD+,Single
522758974,44,male,105376,Technology,Urban,Bachelor's,Single
522761379,29,male,65765,Services,Urban,High School,Single
522764734,41,male,66581,Services,Suburban,Master's,Divorced
522771442,42,female,64959,Education,Urban,Bachelor's,Married
522779801,53,male,96602,Finance,Urban,Some College,Married
522788478,37,female,109826,Finance,Suburban,Bachelor's,Married
522796219,29,male,58789,Finance,Urban,Master's,Divorced
522796474,40,female,89392,Technology,Urban,Bachelor's,Single
522800323,34,male,56484,Services,Urban,Bachelor's,Married
522801655,41,male,94662,Finance,Urban,Bachelor's,Single
522810214,51,female,69566,Healthcare,Urban,Master's,Married
522817597,44,male,68343,Retail,Urban,Bachelor's,Divorced
522826352,43,female,92226,Technology,Suburban,Master's,Married
522856795,26,male,65748,Retail,Urban,High School,Single
522883676,52,female,68165,Education,Rural,Master's,Married
522896074,36,male,82019,Manufacturing,Suburban,High School,Single
522899009,46,female,61213,Technology,Suburban,Master's,Married
522905522,34,female,72376,Healthcare,Suburban,PhD+,Married
522909372,27,female,46460,Finance,Urban,Bachelor's,Single
522909523,41,female,52287,Manufacturing,Urban,Bachelor's,Married
522919939,37,male,64068,Manufacturing,Urban,Some College,Married
522925390,54,female,54310,Technology,Suburban,Master's,Married
522944863,48,female,87011,Manufacturing,Rural,Some College,Divorced
522950940,33,female,108003,Technology,Urban,Master's,Single
522951401,55,male,119874,Education,Urban,Master's,Divorced
522956724,42,female,33110,Retail,Rural,Bachelor's,Married
522961560,40,male,54617,Healthcare,Urban,Master's,Single
522962695,36,male,91033,Technology,Suburban,Master's,Married
522970509,36,male,41198,Healthcare,Suburban,PhD+,Married
522972921,42,female,38276,Finance,Suburban,Master's,Married
522984723,38,female,55403,Education,Rural,Master's,Married
522984854,40,female,81171,Finance,Urban,PhD+,Single
522986711,25,male,49672,Manufacturing,Urban,Bachelor's,Single
522996276,25,male,77781,Finance,Urban,Bachelor's,Single
523005355,41,male,57152,Finance,Suburban,Bachelor's,Married
523022339,44,female,98541,Healthcare,Rural,Bachelor's,Single
523030053,21,male,95912,Services,Suburban,High School,Divorced
523046735,33,female,69283,Finance,Urban,Bachelor's,Married
523047611,47,male,80212,Healthcare,Urban,Some College,Married
523061805,60,male,102940,Finance,Suburban,Bachelor's,Married
523075301,42,female,96911,Finance,Urban,Master's,Married
523077672,49,male,29900,Manufacturing,Urban,Some College,Divorced
523079459,50,male,84413,Other,Urban,Bachelor's,Single
523084135,46,female,40432,Manufacturing,Suburban,High School,Single
523085205,37,male,60559,Services,Urban,High School,Married
523089848,42,female,59300,Healthcare,Urban,PhD+,Divorced
523095531,34,female,25000,Retail,Suburban,Some College,Single
523096752,54,male,80956,Other,Suburban,Bachelor's,Widowed
523106875,40,female,103522,Technology,Suburban,PhD+,Married
523110760,43,female,77572,Technology,Urban,Some College,Married
523117398,59,female,70322,Manufacturing,Urban,Some College,Married
523122450,44,male,57629,Finance,Suburban,Bachelor's,Married
523130968,42,female,50148,Finance,Urban,Bachelor's,Married
523139828,36,male,33339,Retail,Urban,Master's,Married
523141209,45,female,45133,Services,Urban,High School,Single
523145504,41,male,59944,Healthcare,Suburban,High School,Married
523158664,39,male,104255,Technology,Urban,Master's,Married
523168300,39,male,100665,Finance,Urban,PhD+,Married
523170656,36,male,62032,Education,Urban,PhD+,Married
523180838,41,female,94708,Finance,Urban,Bachelor's,Married
523199543,55,male,78374,Finance,Urban,Master's,Married
523212931,43,female,110728,Finance,Suburban,PhD+,Married
523213371,27,female,89175,Education,Suburban,Master's,Married
523233833,58,female,130847,Manufacturing,Suburban,Some College,Single
523236333,33,male,66463,Technology,Urban,PhD+,Single
523244090,46,female,81124,Education,Suburban,Master's,Married
523252071,42,female,79640,Healthcare,Suburban,Bachelor's,Single
523267242,30,male,95451,Technology,Urban,Bachelor's,Married
523292077,50,male,56717,Healthcare,Suburban,Some College,Married
523292588,36,male,66167,Education,Rural,PhD+,Divorced
523298226,36,female,49339,Finance,Urban,Master's,Married
523302385,37,male,96672,Technology,Urban,Bachelor's,Married
523307957,43,male,75478,Education,Urban,Master's,Single
523309412,38,male,75187,Services,Urban,High School,Divorced
523319666,35,male,98837,Education,Urban,Master's,Single
523321820,52,female,101046,Healthcare,Urban,Bachelor's,Divorced
523322944,38,male,143422,Finance,Suburban,Bachelor's,Married
523324707,34,male,74359,Manufacturing,Urban,Bachelor's,Married
523325954,47,male,43013,Manufacturing,Urban,High School,Married
523336121,36,male,113420,Finance,Urban,PhD+,Single
523355520,41,female,73497,Technology,Urban,Master's,Divorced
523360756,47,male,71732,Education,Urban,Master's,Married
523374902,43,male,84491,Education,Suburban,Some College,Married
523377927,43,male,122844,Healthcare,Suburban,Master's,Married
523383758,60,female,88375,Healthcare,Urban,Bachelor's,Married
523384080,54,female,86679,Other,Suburban,Bachelor's,Married
523388852,39,male,80098,Healthcare,Rural,PhD+,Married
523389472,40,male,57728,Healthcare,Suburban,Some College,Married
523402726,36,female,44630,Manufacturing,Urban,Master's,Divorced
523404147,45,male,70886,Services,Urban,High School,Married
523407290,31,female,25000,Retail,Urban,Some College,Married
523407748,34,male,74745,Technology,Urban,High School,Married
523412372,32,male,52447,Finance,Urban,PhD+,Single
523422390,39,female,54044,Finance,Suburban,Master's,Single
523425761,42,male,80082,Manufacturing,Rural,Some College,Married
523433177,39,male,67583,Technology,Urban,Bachelor's,Married
523444490,42,female,91608,Healthcare,Suburban,Some College,Single
523477814,49,male,99083,Technology,Urban,Bachelor's,Married
523500018,32,male,70037,Finance,Urban,Master's,Single
523500173,30,male,78717,Healthcare,Urban,Master's,Single
523513126,33,male,73845,Technology,Urban,PhD+,Married
523519955,42,male,114601,Finance,Suburban,Bachelor's,Married
523528297,46,male,118288,Retail,Urban,High School,Married
523530861,56,female,62932,Education,Suburban,Master's,Married
523531935,27,female,95100,Manufacturing,Suburban,Some College,Married
523541393,44,female,99055,Education,Suburban,Bachelor's,Married
523547554,34,male,76366,Education,Urban,PhD+,Divorced
523555175,36,male,75722,Manufacturing,Urban,Master's,Married
523558520,37,female,58865,Education,Suburban,High School,Single
523568582,23,female,49434,Services,Suburban,High School,Single
523601439,36,male,64638,Manufacturing,Suburban,High School,Single
523611405,40,female,88429,Healthcare,Rural,Bachelor's,Married
523611976,48,male,58773,Education,Suburban,Master's,Married
523614905,36,female,82533,Education,Urban,PhD+,Divorced
523619270,31,male,46811,Services,Rural,Bachelor's,Married
523641202,46,male,112322,Manufacturing,Suburban,High School,Married
523646500,38,male,56507,Services,Urban,Bachelor's,Single
523646751,44,female,100532,Healthcare,Urban,Some College,Single
523651894,33,female,54154,Technology,Suburban,Some College,Single
523674032,55,female,97721,Technology,Suburban,Master's,Married
523676646,47,female,81059,Healthcare,Urban,Master's,Married
523679533,44,female,90884,Technology,Urban,Bachelor's,Married
523689056,39,female,60666,Retail,Urban,High School,Married
523701900,41,female,80564,Services,Suburban,Bachelor's,Married
523706243,26,male,95076,Finance,Urban,Some College,Single
523717764,37,female,53439,Finance,Urban,Master's,Married
523721905,42,female,46018,Healthcare,Urban,Bachelor's,Single
523728883,49,male,76339,Healthcare,Urban,Bachelor's,Married
523752478,39,male,104959,Healthcare,Suburban,Bachelor's,Married
523781524,37,male,34586,Manufacturing,Suburban,High School,Divorced
523782692,38,female,56959,Manufacturing,Rural,Bachelor's,Married
523784277,48,male,69434,Healthcare,Suburban,PhD+,Married
523793926,29,female,77891,Services,Urban,Some College,Married
523794498,27,male,45799,Retail,Rural,Bachelor's,Single
523796981,36,male,52791,Finance,Suburban,Master's,Married
523809819,47,female,134663,Healthcare,Suburban,Some College,Married
523814786,35,female,82268,Technology,Urban,Master's,Married
523821300,48,female,110056,Manufacturing,Suburban,Master's,Married
523825299,24,female,59897,Technology,Suburban,Master's,Single
523825526,58,male,64287,Other,Suburban,Master's,Married
523873343,43,female,84535,Education,Urban,Master's,Married
523910231,32,male,65884,Education,Urban,Bachelor's,Single
523912236,51,male,47820,Manufacturing,Suburban,Bachelor's,Widowed
523918527,31,male,41096,Finance,Rural,Bachelor's,Single
523923146,37,male,71323,Education,Urban,PhD+,Married
523927635,42,male,67991,Healthcare,Suburban,Bachelor's,Married
523938934,30,male,96939,Education,Rural,PhD+,Married
523939166,31,female,80357,Healthcare,Urban,Bachelor's,Married
523944984,25,female,79429,Healthcare,Urban,PhD+,Married
523947521,32,male,58250,Finance,Urban,Some College,Single
523961745,52,female,80535,Finance,Urban,Master's,Widowed
523965196,36,male,76257,Healthcare,Urban,Master's,Divorced
523970561,48,female,90714,Manufacturing,Urban,High School,Married
523972533,25,male,91001,Finance,Urban,Bachelor's,Married
523973369,58,male,101674,Healthcare,Suburban,Some College,Divorced
523974989,51,female,106580,Finance,Urban,Master's,Divorced
523998373,46,female,79955,Services,Urban,Bachelor's,Married
524004382,25,male,70706,Finance,Suburban,High School,Single
524008539,39,male,89011,Finance,Urban,PhD+,Married
524010686,64,female,97960,Education,Suburban,Master's,Married
524011873,36,female,28467,Technology,Urban,Some College,Married
524012039,47,male,37261,Retail,Urban,Some College,Married
524018437,23,female,80809,Services,Urban,Bachelor's,Single
524023866,41,female,90082,Finance,Urban,PhD+,Married
524031262,43,male,54609,Finance,Rural,PhD+,Married
524034855,46,female,99229,Other,Suburban,Some College,Married
524042288,48,female,64417,Healthcare,Urban,Master's,Married
524053102,37,female,72945,Technology,Suburban,Bachelor's,Widowed
524066930,37,female,46769,Services,Rural,Bachelor's,Married
524072091,42,female,49856,Finance,Urban,Bachelor's,Married
524078741,38,female,84865,Technology,Rural,PhD+,Married
524087970,40,female,136174,Education,Suburban,PhD+,Married
524088251,34,male,90447,Technology,Urban,Bachelor's,Divorced
524100137,42,female,64479,Technology,Urban,PhD+,Divorced
524129318,56,male,103634,Manufacturing,Suburban,Bachelor's,Married
524147140,43,female,106639,Technology,Suburban,High School,Married
524162702,35,female,81702,Services,Urban,Master's,Married
524163359,46,female,65257,Healthcare,Suburban,Master's,Married
524171607,49,male,58097,Manufacturing,Urban,Master's,Married
524180488,46,female,75854,Manufacturing,Urban,Bachelor's,Married
524188356,23,female,91029,Technology,Suburban,Bachelor's,Single
524191090,38,female,81474,Manufacturing,Urban,High School,Married
524193732,45,female,65630,Manufacturing,Urban,Some College,Married
524198217,29,male,50904,Services,Rural,Bachelor's,Married
524285592,39,male,25000,Finance,Urban,Master's,Widowed
524286534,28,male,50935,Retail,Urban,Some College,Married
524296281,32,male,65768,Retail,Suburban,Some College,Single
524329258,43,male,74771,Services,Suburban,High School,Married
524334120,52,female,116352,Manufacturing,Rural,Some College,Single
524338004,46,female,118442,Technology,Urban,Master's,Married
524347474,47,male,87706,Finance,Suburban,High School,Single
524358564,38,female,67994,Healthcare,Urban,Some College,Married
524366267,41,male,97823,Retail,Suburban,Bachelor's,Married
524374170,47,male,99867,Finance,Urban,PhD+,Married
524392164,37,female,108103,Technology,Urban,PhD+,Divorced
524392922,49,female,82098,Manufacturing,Suburban,Some College,Divorced
524395071,40,male,75915,Finance,Suburban,Bachelor's,Married
524396779,43,female,38268,Services,Urban,Master's,Married
524410548,46,female,76554,Services,Urban,Bachelor's,Married
524414420,35,male,99209,Finance,Urban,PhD+,Married
524440584,35,female,59539,Healthcare,Rural,Bachelor's,Married
524474072,40,male,77065,Technology,Suburban,Bachelor's,Married
524484248,32,male,35548,Services,Suburban,High School,Married
524504622,29,female,70003,Services,Urban,Bachelor's,Married
524521304,28,female,76323,Retail,Urban,Bachelor's,Single
524533914,49,male,87502,Retail,Urban,Some College,Married
524550598,37,male,106371,Retail,Urban,Some College,Married
524619772,39,female,91055,Finance,Urban,Master's,Single
524634323,38,male,62524,Technology,Urban,PhD+,Single
524635204,36,female,40631,Technology,Urban,Master's,Married
524636894,35,male,81811,Manufacturing,Urban,High School,Married
524639254,36,male,38047,Retail,Suburban,High School,Divorced
524641646,35,female,106897,Healthcare,Suburban,Bachelor's,Married
524643510,45,male,79923,Manufacturing,Suburban,High School,Married
524649589,41,female,86340,Healthcare,Suburban,Bachelor's,Married
524649683,47,female,85866,Healthcare,Urban,Bachelor's,Married
524652300,38,male,70082,Education,Urban,Master's,Married
524663002,29,female,94152,Finance,Suburban,PhD+,Divorced
524665319,29,male,79284,Services,Suburban,High School,Married
524671896,36,male,53522,Services,Urban,Some College,Married
524677048,36,male,63390,Finance,Urban,Master's,Married
524680216,52,male,55252,Services,Urban,Bachelor's,Married
524688642,23,female,64425,Retail,Urban,High School,Single
524696020,27,male,67622,Finance,Urban,Master's,Single
524701031,49,male,87774,Healthcare,Suburban,Some College,Married
524715824,41,female,60401,Technology,Urban,Bachelor's,Single
524717277,40,female,72998,Healthcare,Suburban,Some College,Married
524734234,38,female,107940,Manufacturing,Suburban,High School,Divorced
524736242,34,male,111410,Healthcare,Urban,PhD+,Married
524738520,31,female,75795,Education,Suburban,Master's,Single
524741987,35,female,69668,Healthcare,Urban,PhD+,Single
524781233,44,female,59492,Retail,Urban,Some College,Married
524806187,47,female,79551,Finance,Urban,Bachelor's,Married
524830336,49,female,83131,Technology,Urban,Master's,Married
524842487,41,female,25000,Healthcare,Urban,PhD+,Single
524843636,31,female,60305,Finance,Urban,High School,Single
524851295,46,female,85313,Education,Suburban,Bachelor's,Married
524857641,33,female,74516,Education,Urban,Master's,Married
524866288,38,male,64591,Manufacturing,Rural,High School,Married
524867124,55,male,95794,Healthcare,Suburban,PhD+,Single
524905619,57,female,91151,Education,Suburban,Master's,Married
524917173,41,male,88393,Services,Suburban,High School,Single
524918806,28,male,72100,Manufacturing,Urban,High School,Married
524948537,36,male,72737,Finance,Urban,Bachelor's,Married
524958777,53,female,75955,Services,Urban,Bachelor's,Divorced
524996708,51,female,69733,Finance,Urban,Bachelor's,Married
525004285,48,female,100936,Education,Suburban,PhD+,Single
525027969,54,male,80773,Technology,Urban,Master's,Married
525030432,33,male,39217,Retail,Urban,Some College,Single
525052106,45,male,84426,Manufacturing,Suburban,Master's,Married
525070344,45,female,73756,Technology,Urban,PhD+,Married
525076574,49,female,76577,Technology,Urban,Bachelor's,Married
525080197,50,male,114326,Technology,Suburban,Some College,Married
525092266,46,male,66704,Healthcare,Urban,Bachelor's,Single
525093719,42,female,71400,Healthcare,Rural,Bachelor's,Married
525102904,48,female,70946,Education,Urban,PhD+,Married
525112667,42,male,66681,Manufacturing,Suburban,Bachelor's,Single
525115972,38,male,91186,Technology,Suburban,PhD+,Married
525120904,46,male,60064,Healthcare,Urban,Master's,Married
525128885,42,female,41162,Technology,Urban,Bachelor's,Married
525129822,43,female,68118,Finance,Suburban,Master's,Single
525142596,49,male,99204,Finance,Rural,PhD+,Divorced
525145833,39,male,50344,Healthcare,Suburban,PhD+,Married
525147163,49,male,85549,Healthcare,Rural,Bachelor's,Single
525151212,50,female,62589,Technology,Urban,Bachelor's,Single
525173734,26,female,70552,Retail,Suburban,Bachelor's,Single
525174774,31,female,39388,Manufacturing,Urban,High School,Single
525200112,37,male,79685,Manufacturing,Urban,High School,Married
525216615,33,male,50702,Education,Rural,PhD+,Single
525221989,33,female,56106,Technology,Urban,Master's,Single
525227077,52,male,100198,Technology,Urban,Bachelor's,Single
525238048,50,male,110165,Healthcare,Urban,Bachelor's,Widowed
525250241,33,male,78073,Technology,Urban,PhD+,Married
525267424,33,male,66255,Healthcare,Suburban,Some College,Married
525281139,41,male,111641,Services,Suburban,Some College,Married
525281375,56,female,77273,Finance,Urban,Master's,Single
525287401,46,female,53216,Finance,Urban,Bachelor's,Married
525343219,32,female,52792,Healthcare,Suburban,Master's,Married
525371165,44,male,67002,Healthcare,Rural,Master's,Married
525389202,40,male,65209,Technology,Urban,PhD+,Married
525393713,37,male,76430,Healthcare,Urban,Master's,Married
525395040,61,male,113392,Healthcare,Urban,Bachelor's,Married
525439203,44,male,36078,Retail,Suburban,Bachelor's,Married
525440068,43,male,99328,Technology,Suburban,Some College,Single
525448349,34,female,47862,Services,Suburban,Some College,Married
525449459,41,male,64555,Other,Suburban,Bachelor's,Married
525451018,38,female,115764,Technology,Urban,Master's,Married
525476758,48,female,62277,Technology,Urban,Bachelor's,Divorced
525484235,52,male,95289,Finance,Urban,PhD+,Divorced
525496632,36,male,62697,Education,Rural,Master's,Married
525497267,43,female,84011,Healthcare,Suburban,Bachelor's,Married
525501435,41,female,52372,Finance,Urban,Some College,Married
525552654,52,female,100611,Technology,Suburban,Master's,Married
525574210,27,female,62985,Healthcare,Suburban,Master's,Divorced
525574587,40,female,77578,Manufacturing,Suburban,High School,Married
525575963,53,male,81597,Services,Urban,High School,Married
525576520,52,female,96307,Finance,Urban,Some College,Divorced
525590284,45,male,117690,Education,Urban,Master's,Married
525594886,45,female,103570,Education,Urban,Master's,Married
525595080,49,female,96756,Finance,Urban,Bachelor's,Married
525598294,36,female,70115,Technology,Urban,Master's,Married
525601684,35,female,47487,Healthcare,Suburban,Master's,Divorced
525632437,36,female,35231,Healthcare,Suburban,Some College,Married
525679932,46,female,108652,Education,Urban,PhD+,Single
525694671,54,female,89893,Education,Urban,Master's,Single
525696226,36,female,89250,Manufacturing,Suburban,Bachelor's,Married
525750495,43,female,66199,Finance,Urban,Master's,Married
525765187,41,male,88437,Finance,Suburban,Some College,Married
525770204,37,male,80273,Healthcare,Rural,PhD+,Married
525776839,51,female,83659,Services,Urban,Master's,Married
525779872,29,female,75575,Retail,Suburban,High School,Single
525784230,33,male,64333,Technology,Rural,Some College,Married
525790230,52,male,59761,Manufacturing,Urban,Some College,Married
525795377,37,female,77563,Technology,Suburban,Bachelor's,Married
525798302,43,male,54607,Finance,Urban,PhD+,Divorced
525814267,49,male,35737,Retail,Urban,High School,Married
525815694,40,female,96654,Education,Suburban,Bachelor's,Married
525822407,43,male,97279,Education,Urban,Master's,Married
525827776,43,female,56439,Education,Urban,PhD+,Single
525853030,43,female,63848,Manufacturing,Urban,Bachelor's,Married
525853514,29,female,48680,Technology,Suburban,Master's,Single
525864780,38,female,42851,Technology,Urban,Master's,Married
525870990,36,male,73808,Retail,Suburban,Bachelor's,Married
525899057,38,female,64316,Healthcare,Rural,High School,Married
525903193,65,female,103230,Finance,Urban,High School,Single
525903480,42,female,106274,Finance,Rural,Master's,Married
525909879,43,male,66895,Healthcare,Urban,High School,Married
525913447,37,female,80216,Education,Urban,Bachelor's,Married
525934533,43,male,48742,Manufacturing,Rural,Some College,Single
525940505,36,female,75137,Retail,Urban,Bachelor's,Married
525944553,37,male,58236,Retail,Rural,Bachelor's,Married
525946517,44,female,78160,Healthcare,Rural,Bachelor's,Divorced
525957741,42,female,92908,Healthcare,Urban,Master's,Single
525966554,30,male,25000,Services,Urban,Bachelor's,Married
525987584,42,female,59618,Finance,Urban,Some College,Married
526000366,48,female,65859,Technology,Urban,Master's,Married
526009111,53,female,48169,Healthcare,Urban,Some College,Divorced
526015800,46,female,83148,Technology,Rural,Bachelor's,Single
526027209,40,female,80558,Finance,Urban,Master's,Divorced
526031579,50,male,57839,Technology,Suburban,Bachelor's,Married
526041950,33,male,86705,Technology,Suburban,Some College,Married
526051532,39,female,67398,Finance,Urban,Bachelor's,Married
526058344,43,male,84584,Retail,Suburban,Bachelor's,Single
526080921,45,male,40299,Manufacturing,Rural,Bachelor's,Married
526085808,46,male,65878,Finance,Urban,Master's,Married
526099238,45,female,79047,Finance,Urban,Bachelor's,Married
526099981,47,male,86923,Technology,Urban,PhD+,Married
526108333,48,female,81716,Retail,Urban,Some College,Single
526131779,44,female,76997,Technology,Urban,Master's,Married
526140658,38,female,67076,Education,Suburban,Bachelor's,Single
526143860,49,female,81813,Finance,Urban,PhD+,Married
526148160,47,male,75918,Education,Urban,Master's,Single
526156779,39,male,52437,Services,Suburban,High School,Married
526157273,34,male,66990,Technology,Urban,Master's,Married
526179482,35,male,67808,Finance,Urban,Master's,Single
526190586,23,male,46033,Retail,Urban,Bachelor's,Married
526200476,29,female,60599,Services,Rural,Master's,Married
526201534,46,female,74993,Services,Suburban,Bachelor's,Single
526203846,54,male,106176,Technology,Suburban,Bachelor's,Divorced
526212867,37,male,70334,Healthcare,Urban,Master's,Divorced
526220608,37,female,71788,Technology,Suburban,Master's,Married
526223167,40,male,71946,Healthcare,Urban,High School,Married
526236768,31,female,53936,Technology,Urban,Master's,Married
526245797,27,male,86282,Finance,Urban,Master's,Married
526249798,25,male,68667,Finance,Suburban,Master's,Married
526253633,40,male,98152,Finance,Urban,Bachelor's,Single
526256526,32,female,43713,Technology,Urban,PhD+,Single
526506775,40,male,113338,Services,Suburban,High School,Married
526511052,52,male,86801,Healthcare,Rural,Master's,Single
526545424,37,male,77632,Services,Suburban,High School,Married
526550206,38,male,108302,Finance,Urban,Master's,Single
526560661,33,female,81760,Education,Urban,PhD+,Married
526564831,52,male,82597,Healthcare,Urban,Bachelor's,Divorced
526569140,36,male,69884,Technology,Suburban,PhD+,Married
526580492,54,female,61524,Healthcare,Urban,Bachelor's,Married
526593403,41,female,68496,Finance,Urban,Bachelor's,Divorced
526597764,28,male,26794,Healthcare,Urban,Master's,Single
526600309,20,male,39292,Services,Suburban,Bachelor's,Single
526605433,37,female,95461,Technology,Urban,Bachelor's,Divorced
526619759,49,female,87402,Finance,Urban,PhD+,Married
526636553,46,male,53844,Healthcare,Urban,Bachelor's,Divorced
526643829,40,male,59224,Education,Rural,Master's,Divorced
526651391,44,male,81560,Technology,Rural,PhD+,Married
526674067,48,female,53050,Retail,Suburban,Master's,Married
526678496,48,male,117567,Education,Suburban,PhD+,Married
526686022,47,male,103092,Manufacturing,Urban,Bachelor's,Married
526687200,48,female,80030,Healthcare,Suburban,Bachelor's,Married
526703477,43,male,88653,Finance,Urban,Bachelor's,Married
526706680,42,male,92869,Healthcare,Suburban,Master's,Divorced
526708025,29,male,98956,Finance,Urban,Master's,Divorced
526711681,36,male,64464,Education,Rural,Master's,Married
526712596,48,male,48512,Healthcare,Suburban,Bachelor's,Single
526718673,39,female,74618,Technology,Urban,Bachelor's,Married
526734881,31,male,84316,Healthcare,Rural,Bachelor's,Single
526750622,36,male,99638,Technology,Urban,High School,Married
526754689,49,male,83635,Retail,Urban,High School,Single
526755788,45,female,68049,Manufacturing,Suburban,High School,Married
526767076,43,female,76329,Services,Urban,Some College,Married
526772379,42,male,73348,Finance,Rural,PhD+,Married
526783977,52,female,63155,Education,Urban,Master's,Widowed
526788029,27,male,71917,Retail,Urban,High School,Married
526788551,50,male,66710,Other,Suburban,High School,Single
526799546,44,female,75250,Healthcare,Rural,PhD+,Divorced
526849141,20,male,87843,Manufacturing,Suburban,Some College,Single
526861539,25,female,58153,Retail,Urban,Bachelor's,Single
526864734,52,male,40693,Healthcare,Suburban,PhD+,Married
526873970,29,male,78347,Technology,Suburban,Master's,Single
526874285,61,male,85951,Finance,Urban,Bachelor's,Divorced
526877849,36,female,51130,Technology,Urban,High School,Married
526880737,27,female,39446,Healthcare,Urban,High School,Single
